Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Grisspasta,Nouilles pour soupe 10 lb,epicerie,unité (10lb),14.99,0.33,caisse (2x10lb),28.99,0.32,https://www.mayrand.ca/fr/nos-produits/epicerie/pates/pates-alimentaires/nouille-pour-soupe-grisspasta-06286/
KP,Nouilles vermicelle de riz,epicerie,unité (400g),1.99,0.498,caisse (12x400g),20.99,0.437,https://www.mayrand.ca/fr/nos-produits/epicerie/pates/nouilles/nouilles-ivermicelle-de-riz-kp-30601/
Mama,Nouilles vermicelle de riz brun 200 g,epicerie,unité (200g),1.99,0.995,caisse (20x200g),32.99,0.825,https://www.mayrand.ca/fr/nos-produits/epicerie/pates/nouilles/nouilles-ivermicelle-de-riz-brun-mama-30610/
Nutella,Nutella et go 52 g x10,epicerie,unité (10x52g),13.99,139.9,caisse (4x10x52g),51.99,2.5,https://www.mayrand.ca/fr/nos-produits/epicerie/confiture-et-tartinade/tartinade/tartinade-de-chocolat-et-noisette-nutella-33974/
Baci,Oeuf au chocolat au lait 252 g,epicerie,unité (252g),17.99,7.139,caisse (12X252g),199.99,6.613,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-en-chocolat-au-lait-baci-30186/
Baci,Oeuf en chocolat 252 g,epicerie,unité (252g),17.99,7.139,caisse (12X252g),199.99,6.613,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-en-chocolat-noir-baci-30181/
Excelsior,Oeuf en chocolat avec ballon de soccer 280 g,epicerie,unité (280g),7.99,2.854,caisse (4x280g),29.99,2.678,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-a-la-saveur-de-chocolat-avec-ballon-de-soccer-excelsior-06606/
Excelsior,Oeuf en chocolat avec ballon de soccer 280 g,epicerie,unité (280g),7.99,2.854,caisse (4x280g),29.99,2.678,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-a-la-saveur-de-chocolat-avec-ballon-de-soccer-excelsior-06606/
Excelsior,Oeuf en chocolat avec ballon pour Pâques 280 g,epicerie,unité (280g),7.99,2.854,caisse (4x280g),29.99,2.678,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-saveur-de-chocolat-avec-ballon-de-basketball-excelsior-23632/
Brands,Oeuf en chocolat avec bandeau 35 g,epicerie,unité (35G),3.99,11.4,caisse (12X35G),43.99,10.474,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-chocbandeau-oreille-lapi-brands-20210/
Brands,Oeuf en chocolat avec bandeau 35 g,epicerie,unité (35G),3.99,11.4,caisse (12X35G),43.99,10.474,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-chocbandeau-oreille-lapi-brands-20210/
Excelsior,Oeuf en chocolat avec voiture 280 g,epicerie,unité (280g),13.99,4.996,caisse (4x280g),53.99,4.821,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-saveur-de-chocolat-avec-voiture-excelsior-26562/
Excelsior,Oeuf en chocolat avec voiture 280 g,epicerie,unité (280g),13.99,4.996,caisse (4x280g),53.99,4.821,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-saveur-de-chocolat-avec-voiture-excelsior-26562/
Kinder,Oeuf en chocolat de Pâques 100 g,epicerie,unité (100g),2.99,2.99,caisse (24x100g),69.99,2.916,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-en-chocolat-de-paques-kinder-32707/
Kinder,Oeuf en chocolat de Pâques 100 g,epicerie,unité (100g),2.99,2.99,caisse (24x100g),69.99,2.916,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-en-chocolat-de-paques-kinder-32707/
Kinder,Oeuf en chocolat surprise x24,epicerie,unité (24un),32.99,1.375,caisse (8X24un),249.99,1.302,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/oeuf-en-chocolat-surprise-kinder-33923/
Mccormicks,Oeufs en chocolat pour Pâques ,epicerie,unité (140g),0.99,0.707,caisse (48x140g),45.99,0.684,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/chocolat-de-paques-oeuf-filet-mccormicks-29317/
Labonté,Oeufs marinés x22,epicerie,unité (22un),15.49,0.704,caisse (6x22un),85.99,0.651,https://www.mayrand.ca/fr/nos-produits/epicerie/poisson-et-viande-en-conserve/viande-en-conserve/oeufs-marines-labonte-13179/
Chaperon Rouge,Oignon caramélisé 125 ml,epicerie,unité (125ml),6.29,5.032,caisse (12X125ml),65.99,4.399,https://www.mayrand.ca/fr/nos-produits/epicerie/condiment/sauce-condiment/oignon-caramelise-chaperon-rouge-33136/
Rose Hill,"Oignon en poudre 2,8 kg",epicerie,unité (2.8kg),31.99,1.143,caisse (2X2.8kg),59.99,1.071,https://www.mayrand.ca/fr/nos-produits/epicerie/epice-sel-et-poivre/epice/oignon-en-poudre-rose-hill-38344/
Rose Hill,Oignon en poudre 600 g,epicerie,unité (600g),8.99,1.498,caisse (6X600g),51.99,1.444,https://www.mayrand.ca/fr/nos-produits/epicerie/epice-sel-et-poivre/epice/oignon-en-poudre-rose-hill-38343/
Cibona,Oignon mariné sucré 4 L,epicerie,unité (4L),15.19,0.38,caisse (2X4L),28.99,0.362,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/cornichon-et-oignon/oignon-marine-sucre-cibona-37326/
Cibona,Oignon mariné sucré 4 L,epicerie,unité (4L),15.19,0.38,caisse (2X4L),28.99,0.362,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/cornichon-et-oignon/oignon-marine-sucre-cibona-37326/
Club House,Oignon émincé 105 g,epicerie,unité (105g),3.99,3.8,caisse (6x105g),23.99,3.808,https://www.mayrand.ca/fr/nos-produits/epicerie/epice-sel-et-poivre/epice/oignon-emince-club-house-31886/
Club House,Oignon émincé 105 g,epicerie,unité (105g),3.99,3.8,caisse (6x105g),23.99,3.808,https://www.mayrand.ca/fr/nos-produits/epicerie/epice-sel-et-poivre/epice/oignon-emince-club-house-31886/
Rose Hill,Oignon émincé 450 g,epicerie,unité (450g),8.69,1.931,caisse (6x450g),47.99,1.777,https://www.mayrand.ca/fr/nos-produits/epicerie/epice-sel-et-poivre/epice/oignon-emince-rose-hill-11871/
Fresh gourmet,Oignons croustillants ail et poivre 99 g,epicerie,unité (99g),2.99,3.02,caisse (12x99g),29.99,2.524,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/oignon-croustillant-ail-et-poivre-fresh-gourmet-35908/
Fresh gourmet,Oignons croustillants légèrement salé,epicerie,unité (99g),2.99,3.02,caisse (12x99g),29.99,2.524,https://www.mayrand.ca/fr/nos-produits/epicerie/vinaigrette-et-crouton/croutons/oignon-croustillant-legerement-sale-fresh-gourmet-35911/
Cucina d'Oro,Olive Cerignola 1062 ml,epicerie,unité (1062ml),5.69,0.536,caisse (6X1062ml),31.99,0.502,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-cerignola-1062ml-cucina-doro-28156/
Lena,Olive Cerignola 3 L,epicerie,unité (3L),26.99,0.9,caisse (2x3L),49.99,0.833,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-cerignola-extra-grande-lena-37134/
Marcellas,Olive Cerignola 70/90,epicerie,unité (3L),26.99,0.9,caisse (4x3L),104.99,0.875,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-cerignola-70-90-marcellas-37145/
Sardo,Olive Kalamata 1 L,epicerie,unité (1L),7.39,0.739,caisse (6X1L),40.99,0.683,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-kalamata-sardo-24372/
Sun Med,Olive Kalamata large 12 kilos,epicerie,unité (12kg),77.49,0.646,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-kalamata-large-sun-med-34302/
Sun Med,"Olive noire tranchée 2,84 L",epicerie,unité (2.84L),6.19,0.218,caisse (6x2.84L),34.99,0.205,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-noire-tranchee-sun-med-12228/
Whytes,"Olive noire tranchée 2,84 L",epicerie,unité (2.84L),9.99,0.352,caisse (6X2.84L),56.59,0.332,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-noire-tranchee-whytes-41222/
Sun Med,"Olive verte tranchée 2,84 L",epicerie,unité (2.84L),6.99,0.246,caisse (6x2.84L),36.99,0.217,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-verte-tranchee-sun-med-12227/
Elara,Olive verte tranchée 4 L,epicerie,unité (4L),14.49,0.362,caisse (2X4L),27.99,0.35,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-verte-tranchee-elara-26514/
Whytes,Olive verte tranchée en sac 4 L,epicerie,unité (4L),11.99,0.3,caisse (4X4L),45.99,0.287,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-tranche-en-sac-whytes-35491/
Pilaros,Olive verte à l'ail 1 L,epicerie,unité (1L),8.49,0.849,caisse (6X1L),47.99,0.8,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-verte-a-lail-pilaros-46221/
Pilaros,Olive verte à l'ail 375 ml,epicerie,unité (375ml),4.39,1.171,caisse (12x375ml),50.79,1.129,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-verte-a-lail-pilaros-06710/
Gigi,Olive écrasée calabrese 1 L,epicerie,unité (1L),7.59,0.759,caisse (6X1L),42.99,0.717,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-ecrasee-calabrese-gigi-39184/
Marcellas,"Olives Baresana en saumure 1,7 L",epicerie,unité (1.7L),9.99,0.588,caisse (6x1.7L),54.99,0.539,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-baresana-en-saumure-marcellas-09992/
Marcellas,Olives Cerignola 100/120 3 L,epicerie,unité (3L),18.99,0.633,caisse (4x3L),72.99,0.608,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-cerignola-100120-marcellas-10800/
Irini,"Olives Kalamata 1,5 L",epicerie,unité (1.5L),6.99,0.466,caisse (6x1.5L),38.99,0.433,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-kalamata-irini-11336/
Marcellas,Olives baresana en saumure 3 L,epicerie,unité (3L),16.99,0.566,caisse (2x3L),31.99,0.533,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-baresana-en-saumure-marcellas-10080/
Lena,Olives barese 750 ml,epicerie,unité (750ml),4.19,0.559,caisse (6X750ml),23.99,0.533,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-barese-lena-45332/
Marcellas,"Olives cerignola 100/120 1,7 L",epicerie,unité (1.7L),9.99,0.588,caisse (6X1.7L),54.99,0.539,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-cerignola-100120-marcellas-37146/
Marcellas,"Olives cocktail assaisonnées dénoyautées 1,5 kg",epicerie,unité (1.5kg),15.99,1.066,caisse (6X1.5kg),89.99,1.0,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-cocktail-assaisonnees-denoyautees-marcellas-36346/
Marcellas,"Olives concassées de l'Etna 1,5 kg",epicerie,unité (1.5kg),15.99,1.066,caisse (6X1.5kg),90.99,1.011,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-concassees-de-letna-marcellas-36437/
Marcellas,"Olives concassées de l'Etna 1,5 kg",epicerie,unité (1.5kg),15.99,1.066,caisse (6X1.5kg),90.99,1.011,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-concassees-de-letna-marcellas-36437/
Marcellas,Olives dénoyautées fortes 1 kg,epicerie,unité (1kg),9.99,0.999,caisse (12x1kg),102.99,0.858,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-fortes-denoyautes-a-la-calabrese-marcellas-32875/
Sardo,Olives dénoyautées séchées au soleil 250 ml,epicerie,unité (250ml),4.79,1.916,caisse (12x250ml),40.99,1.366,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-denoyautees-sechees-au-soleil-sardo-28027/
Emma,Olives entières noires séchées dans l'huile 1 kg,epicerie,unité (1kg),4.99,0.499,caisse (8X1kg),37.79,0.472,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-entieres-noires-sechees-dans-lhuile-emma-23468/
Lena,Olives farcies aux amandes 750 ml,epicerie,unité (750ml),4.99,0.665,caisse (6x750ml),27.99,0.622,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-farcies-aux-amandes-lena-37494/
Coronation,Olives farcies manzanilla 375 ml,epicerie,unité (375ml),2.69,0.717,caisse (12X375ml),28.49,0.633,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-farcies-manzani-coronation-49194/
Delizia Calabri,Olives italiennes mixtes dans l'huile 950 g,epicerie,unité (950g),9.99,1.052,caisse (6X950g),54.99,0.965,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-italiennes-mixtes-dans-lhuile-delizia-calabri-24239/
Sun Med,Olives kalamata entières 3 L,epicerie,unité (3L),13.79,0.46,caisse (6X3L),71.99,0.4,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-kalamata-entieres-sun-med-34180/
Sardo,Olives kalamata tranchées 250 ml,epicerie,unité (250ml),4.79,1.916,caisse (12X250ml),40.99,1.366,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-kalamata-tranchees-sardo-28026/
Elara,Olives manzanilla 4 L,epicerie,unité (4L),14.49,0.362,caisse (2X4L),27.99,0.35,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-manzanilla-elara-26516/
Maestri Oleari,Olives marinées 1050 g,epicerie,unité (1050g),9.39,0.894,caisse (6x1050g),51.99,0.825,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-marinees-craquees-maestri-oleari-29114/
Gigi,Olives mélangées 1 L,epicerie,unité (1L),6.79,0.679,caisse (6X1L),37.99,0.633,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-melangees-gigi-36483/
La Pugliesina,Olives mélangées méditerranéennes 1 L,epicerie,unité (1L),5.99,0.599,caisse (6X1L),32.99,0.55,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-melangees-mediterraneennes-la-pugliesina-33469/
Sardo,Olives méli mélo 1 L,epicerie,unité (1L),7.39,0.739,caisse (6X1L),40.99,0.683,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-meli-melo-sardo-24374/
Marcellas,"Olives noires assaisonnées 1,5 kg",epicerie,unité (1.5kg),15.99,1.066,caisse (6X1.5kg),89.99,1.0,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-noires-assaisonnees-marcellas-36345/
Pastene,Olives noires dénoyautées 398 ml,epicerie,unité (398ml),1.59,0.399,caisse (24x398ml),31.99,0.335,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-noire-denoyautee-pastene-15988/
Whytes,"Olives noires dénoyautées moyennes 2,84 L",epicerie,unité (2.84L),10.49,0.369,caisse (6X2.84L),59.59,0.35,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-noir-denoyaute-moyenne-whytes-32644/
Lena,Olives noires géantes sevillana 750 ml,epicerie,unité (750ml),5.49,0.732,caisse (6x750ml),30.99,0.689,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-noires-geantes-sevillana-lena-13604/
Pilaros,Olives noires marocaines 1 kg,epicerie,unité (1kg),5.39,0.539,caisse (10X1kg),50.59,0.506,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-noires-marocaines-pilaros-37767/
Lena,Olives noires sèches 1 kg,epicerie,unité (1kg),5.39,0.539,caisse (10x1kg),49.99,0.5,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-noire-seche-lena-18331/
Marcellas,Olives noires séchées au four 1 kg,epicerie,unité (1kg),10.49,1.049,caisse (12x1kg),109.99,0.917,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-noires-sechees-au-four-marcellas-32872/
Pastene,Olives noires tranchées 398 ml,epicerie,unité (398ml),1.59,0.399,caisse (24x398ml),31.99,0.335,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-noire-tranchee-pastene-15986/
Coronation,Olives reines 375 ml,epicerie,unité (375ml),2.19,0.584,caisse (12X375ml),22.49,0.5,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-reines-coronation-49195/
Lena,Olives vertes Alla Calce 3 L,epicerie,unité (3L),23.99,0.8,caisse (2X3L),42.99,0.717,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-alla-calce-100120-lena-37137/
Lena,Olives vertes Hippo 750 ml,epicerie,unité (750ml),5.49,0.732,caisse (6x750ml),30.99,0.689,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-hippo-avec-noyau-lena-13603/
Lena,"Olives vertes alla calce 1,5 L",epicerie,unité (1.5L),8.49,0.566,caisse (6X1.5L),47.99,0.533,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-alla-calce-lena-49556/
Lena,Olives vertes alla calce 3 L,epicerie,unité (3L),27.99,0.933,caisse (2X3L),50.99,0.85,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-alla-calce-8090-lena-37138/
Lena,Olives vertes alla calce 750 ml,epicerie,unité (750ml),5.19,0.692,caisse (6X750ml),28.99,0.644,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-alla-calce-lena-35216/
Lena,Olives vertes alla calce 750 ml,epicerie,unité (750ml),4.19,0.559,caisse (6X750ml),23.99,0.533,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-alla-calce-lena-37495/
Lena,Olives vertes calabrese 500 g,epicerie,unité (500g),4.19,0.838,caisse (6x500g),23.99,0.8,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-calabrese-lena-01990/
La Molisana,Olives vertes cerignola 580 ml,epicerie,unité (580ml),4.69,0.809,caisse (12X580ml),52.99,0.761,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-cerignola-la-molisana-20917/
Gigi,Olives vertes douces cerignola 1 L,epicerie,unité (1L),6.79,0.679,caisse (6X1L),37.99,0.633,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-douces-cerignola-gigi-36482/
Pastene,Olives vertes dénoyautées 398 ml,epicerie,unité (398ml),1.59,0.399,caisse (24x398ml),31.99,0.335,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-verte-denoyautee-pastene-11905/
Maestri Oleari,Olives vertes entières 1050 ml,epicerie,unité (1050ml),7.29,0.694,caisse (6X1050ml),39.99,0.635,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-entieres-maestri-oleari-28155/
Sun Med,Olives vertes entières 3 L,epicerie,unité (3L),9.99,0.333,caisse (6x3L),55.99,0.311,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-entieres-sun-med-34187/
Pilaros,Olives vertes farcies aux amandes 1 L,epicerie,unité (1L),8.49,0.849,caisse (6X1L),47.99,0.8,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-farcies-aux-amandes-pilaros-46222/
Lena,Olives vertes farcies aux piments forts 750 ml,epicerie,unité (750ml),5.69,0.759,caisse (6x750ml),31.49,0.7,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-farcies-aux-piments-forts-lena-13605/
Pilaros,Olives vertes kalamata dénoyautées 1 L,epicerie,unité (1L),7.99,0.799,caisse (6x1L),43.99,0.733,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-kalamata-denoyautees-pilaros-12944/
Marcellas,"Olives vertes siciliennes 1,7 L",epicerie,unité (1.7L),9.99,0.588,caisse (6x1.7L),54.99,0.539,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-castelvetrano-marcellas-09993/
Marcellas,Olives vertes siciliennes 3 L,epicerie,unité (3L),19.99,0.666,caisse (2X3L),36.99,0.617,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-castelvetrano-marcellas-37144/
Pastene,Olives vertes tranchées 398 ml,epicerie,unité (398ml),1.59,0.399,caisse (24x398ml),31.99,0.335,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olive-verte-tranchee-pastene-15984/
Pilaros,Olives vertes épicées dénoyautées 1 L,epicerie,unité (1L),6.99,0.699,caisse (6x1L),38.99,0.65,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-vertes-epicees-denoyautees-pilaros-12945/
Marcellas,"Olives épicées barioles géantes 1,5 kg",epicerie,unité (1.5kg),18.99,1.266,caisse (6x1.5kg),106.99,1.189,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-epicees-barioles-geantes-marcellas-36439/
Marcellas,"Olives épicées calabrese 1,7 L",epicerie,unité (1.7L),9.99,0.588,caisse (6x1.7L),54.99,0.539,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-epicees-calabrese-marcellas-10082/
Marcellas,Olives épicées à la calabrese 1 kg,epicerie,unité (1kg),9.99,0.999,caisse (12X1kg),104.99,0.875,https://www.mayrand.ca/fr/nos-produits/epicerie/marinade/olive/olives-epicees-a-la-calabrese-marcellas-32873/
Agrofusion,Orge perlé 10 kg,epicerie,N/A,N/A,N/A,caisse (10kg),15.99,0.16,https://www.mayrand.ca/fr/nos-produits/epicerie/riz-et-grain/riz-et-orge/orge-perle-agrofusion-08952/
Agrofusion,Orge perlée 2 kg,epicerie,unité (2kg),4.99,0.25,caisse (6x2kg),27.49,0.229,https://www.mayrand.ca/fr/nos-produits/epicerie/riz-et-grain/riz-et-orge/orge-perlee-agrofusion-15161/
Rose Hill,Origan entier 180 g,epicerie,unité (180g),7.99,4.439,caisse (6X180g),44.99,4.166,https://www.mayrand.ca/fr/nos-produits/epicerie/epice-sel-et-poivre/epice/origan-entier-rose-hill-32057/
Rose Hill,Origan entier 875 g,epicerie,unité (875g),16.99,1.942,caisse (2X875G),33.99,1.942,https://www.mayrand.ca/fr/nos-produits/epicerie/epice-sel-et-poivre/epice/origan-entier-rose-hill-05736/
La Consentina,Origan séché en branche 40 g,epicerie,unité (40g),2.79,6.975,caisse (12x40g),29.99,6.248,https://www.mayrand.ca/fr/nos-produits/epicerie/epice-sel-et-poivre/epice/origan-seche-en-branche-la-consentina-06594/
Querico,"Ourson en gelée multicolore 1,5 kg",epicerie,unité (1.5kg),7.29,0.486,caisse (6X1.5kg),39.99,0.444,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/bonbon/ourson-en-gelee-multicolore-querico-22519/
Cacao Barry,"Pailleté feuilletine 2,5 kg",epicerie,unité (2.5kg),36.99,1.48,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/epicerie/boulangerie-et-patisserie/chocolat-et-cacao-a-cuisson/paillete-feuilletine-cacao-barry-30492/
Not available,Pain de sucre d'érable du Québec 250 g,epicerie,unité (250g),5.49,2.196,caisse (12x250g),62.99,2.1,https://www.mayrand.ca/fr/nos-produits/fruits-et-legumes/pain-de-sucre-derable-du-quebec--40196/
Kam,Pain de viande 340 g,epicerie,unité (340g),4.99,1.468,caisse (24X340g),107.99,1.323,https://www.mayrand.ca/fr/nos-produits/epicerie/poisson-et-viande-en-conserve/viande-en-conserve/pain-de-viande-kam-44929/
Vita Sana,Pain freselle au blé entier 400 g,epicerie,unité (400g),2.99,0.748,caisse (12X400g),33.49,0.698,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/pain-freselle-au-ble-entier-vita-sana-34019/
Loison,Panettone classique boite en or 750 g,epicerie,unité (750g),37.99,5.065,caisse (6x750g),211.99,4.711,https://www.mayrand.ca/fr/nos-produits/epicerie/panettone/panettone-classique-boite-en-or-loison-24865/
Loison,Panettone mandarine boîte métal 750 g,epicerie,unité (750g),19.99,2.665,caisse (6X750g),118.99,2.644,https://www.mayrand.ca/fr/nos-produits/epicerie/panettone/panettone-mandarine-canette-loison-36253/
Loison,Panettone royal sans fruit 1 kg,epicerie,unité (1kg),36.99,3.699,caisse (6X1kg),206.99,3.45,https://www.mayrand.ca/fr/nos-produits/epicerie/panettone/panettone-royal-sans-fruit-loison-24853/
Loison,Panettone traditionnel boîte métal 750 g,epicerie,unité (750g),19.99,2.665,caisse (6X750g),118.99,2.644,https://www.mayrand.ca/fr/nos-produits/epicerie/panettone/panettone-traditionel-canette-loison-36252/
Costa,Panettone à l'orange glacé aux amandes 1 kg,epicerie,unité (1kg),33.99,3.399,caisse (6X1kg),184.99,3.083,https://www.mayrand.ca/fr/nos-produits/epicerie/panettone/panettone-orange-sicilien-glace-aux-amandes-costa-33052/
Laura Secord,Panier cadeau de Noël en céramique,epicerie,unité (1un),13.99,13.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/panier-cadeau-de-noel-en-ceramique-laura-secord-28242/
Yoma,Panier d'oeufs au chocolat belge pour Pâques 300 g,epicerie,unité (300g),7.99,2.663,caisse (6x300g),45.99,2.555,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/panier-doeufs-de-paques-chocolat-belge-yoma-34131/
Yoma,Panier d'oeufs au chocolat belge pour Pâques 300 g,epicerie,unité (300g),7.99,2.663,caisse (6x300g),45.99,2.555,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/panier-doeufs-de-paques-chocolat-belge-yoma-34131/
Kinder,Panier de chocolat pour Pâques,epicerie,unité (80g),6.89,8.612,caisse (24x80g),152.99,7.968,https://www.mayrand.ca/fr/nos-produits/epicerie/confiserie/chocolat/chocolat-de-paques-t4-oeuf-panier-kinder-15985/
Shake'n Bake,Panure nature pour poulet 142 g,epicerie,unité (142g),2.99,2.106,caisse (12x142g),32.99,1.936,https://www.mayrand.ca/fr/nos-produits/epicerie/farine-semoule-et-chapelure/farine-et-chapelure/panure-nature-pour-poulet-shaken-bake-00599/
Patak's,Pappadums au poivre noir 100 g,epicerie,unité (100g),4.49,4.49,caisse (12x100g),50.99,4.249,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/pappadums-au-poivre-noir-pataks-30335/
Patak's,Pappadums au poivre noir 100 g,epicerie,unité (100g),4.49,4.49,caisse (12x100g),50.99,4.249,https://www.mayrand.ca/fr/nos-produits/epicerie/biscuit-et-craquelin/craquelin-et-biscotte/pappadums-au-poivre-noir-pataks-30335/
Patak's,Pappadums natures 100 g,epicerie,unité (100g),4.49,4.49,caisse (12x100g),50.99,4.249,https://www.mayrand.ca/fr/nos-produits/epicerie/confiture-et-tartinade/pappadums-nature-pataks-30337/
Patak's,Pappadums natures 100 g,epicerie,unité (100g),4.49,4.49,caisse (12x100g),50.99,4.249,https://www.mayrand.ca/fr/nos-produits/epicerie/confiture-et-tartinade/pappadums-nature-pataks-30337/
